date,masi
2025-09-18,655.2992310264125
2025-09-19,648.6125041792042
2025-09-22,643.9317953861585
2025-09-23,648.6125041792042
2025-09-24,632.5643597459043
2025-09-25,616.5162153126045
2025-09-26,609.8294884653961
2025-09-29,591.7753259779338
2025-09-30,608.4921430959545
2025-10-01,588.4319625543296
2025-10-02,595.118689401538
2025-10-03,611.9023737880308
2025-10-06,625.2089602139752
2025-10-07,615.8475426278836
2025-10-08,608.4921430959545
2025-10-09,601.8054162487462
2025-10-10,590.5717151454363
2025-10-13,601.738548980274
2025-10-14,585.0885991307255
2025-10-15,581.7452357071213
2025-10-16,601.8054162487462
2025-10-17,601.8054162487462
2025-10-20,613.9083918421933
2025-10-21,621.8655967903711
2025-10-22,621.8655967903711
2025-10-23,620.5282514209295
2025-10-24,615.1788699431628
2025-10-27,611.8355065195586
2025-10-28,608.4921430959545
2025-10-29,610.498161150117
2025-10-30,634.5703778000668
2025-10-31,642.5944500167168
2025-11-03,655.2992310264125
2025-11-04,641.925777331996
2025-11-05,634.5703778000668
2025-11-07,627.2149782681378
2025-11-10,611.8355065195586
2025-11-11,593.7813440320962
2025-11-12,601.8054162487462
2025-11-13,601.8054162487462
2025-11-14,601.1367435640253
2025-11-17,598.4620528251421
2025-11-19,570.979605483116
2025-11-20,573.6542962219993
2025-11-21,575.058508859913
2025-11-24,593.5138749582079
2025-11-25,602.1397525911066
2025-11-26,625.2089602139752
2025-11-27,618.522233366767
2025-11-28,621.8655967903711
2025-12-01,611.1668338348378
2025-12-02,603.3433634236042
2025-12-03,601.8054162487462
2025-12-04,601.8054162487462
2025-12-05,601.8054162487462
2025-12-08,601.8054162487462
2025-12-09,605.1487796723503
2025-12-10,611.8355065195586
2025-12-11,614.8445336008024
2025-12-12,615.1788699431628
2025-12-15,615.8475426278836
2025-12-16,613.1728518890003
2025-12-17,628.5523236375793
2025-12-18,628.4854563691073
2025-12-19,633.2330324306251
2025-12-22,631.2270143764626
2025-12-23,628.5523236375793
2025-12-24,631.2270143764626
2025-12-25,628.5523236375793
2025-12-26,628.5523236375793
2025-12-29,598.4620528251421
2025-12-30,621.6649949849549
2025-12-31,605.8843196255433
2026-01-02,625.2089602139752
2026-01-05,628.5523236375793
2026-01-06,635.2390504847876
2026-01-07,632.5643597459043
2026-01-08,621.8655967903711
2026-01-09,621.8655967903711
2026-01-12,611.8355065195586
2026-01-13,609.0939485122032
2026-01-15,593.7813440320962
2026-01-16,601.8054162487462
2026-01-19,591.106653293213
2026-01-20,586.4259445001671
2026-01-21,581.0765630224005
2026-01-22,591.7753259779338
2026-01-23,587.7632898696088
2026-01-26,555.667001003009
2026-01-27,581.7452357071213
2026-01-28,591.7753259779338
2026-01-29,577.7331995987963
2026-01-30,578.4018722835172
2026-02-02,568.3717820127048
2026-02-03,567.0344366432631
2026-02-04,561.6850551654965
2026-02-05,559.679037111334
2026-02-06,557.8736208625877
2026-02-09,554.9983283182881
2026-02-10,548.3116014710798
2026-02-11,548.9802741558007
2026-02-12,565.6970912738215
2026-02-13,565.0284185891006
2026-02-16,571.046472751588
2026-02-17,567.703109327984
2026-02-18,561.6850551654965
2026-02-19,564.1591440989635
2026-02-20,561.0163824807756
2026-02-23,554.931461049816
2026-02-24,551.9893012370444
2026-02-25,548.3116014710798
2026-02-26,541.6248746238716
2026-02-27,534.9381477766633
2026-03-02,486.79371447676357
2026-03-03,452.0227348712805
2026-03-04,458.0407890337679
2026-03-05,498.16115011701766
2026-03-06,481.4443329989969
2026-03-09,464.7275158809762
2026-03-10,475.4262788365095
2026-03-11,470.0768973587428
2026-03-12,474.0889334670678
2026-03-13,454.6974256101638
2026-03-16,463.39017051153456
2026-03-17,473.6877298562353
2026-03-18,491.47442326980945
2026-03-19,481.4443329989969
2026-03-24,484.78769642260113
2026-03-25,501.5045135406218
2026-03-26,501.5045135406218
2026-03-27,501.4376462721497
2026-03-30,494.8846539618857
2026-03-31,494.1491140086927
2026-04-01,504.1792042795051
2026-04-02,502.70812437311923
2026-04-03,498.8298228017385
2026-04-06,497.4924774322968
2026-04-07,488.13105984620523
2026-04-08,514.8110999665663
2026-04-09,509.52858575727174
2026-04-10,518.2213306586425
2026-04-13,504.847876964226
2026-04-14,527.9170845870946
2026-04-15,528.251420929455
2026-04-16,530.7923771313941
2026-04-17,565.0284185891006
2026-04-20,555.0651955867602
2026-04-21,558.3416917418923
2026-04-22,554.931461049816
2026-04-23,551.654964894684
2026-04-24,531.5947843530591
2026-04-27,528.3182881979271
2026-04-28,531.5947843530591
2026-04-29,526.2454028752925
2026-04-30,509.52858575727174
2026-05-04,529.5887662988966
2026-05-05,520.2273487128051
2026-05-06,544.9682380474758
2026-05-07,544.9013707790036
2026-05-08,551.654964894684
2026-05-11,543.6308926780341
2026-05-12,533.6008024072216
2026-05-13,522.9689067201605
2026-05-14,521.5646940822467
2026-05-15,515.5466399197592
2026-05-18,514.8779672350385
2026-05-19,506.18522233366764
2026-05-20,501.5045135406218
2026-05-21,508.19124038783013
2026-05-22,507.45570043463715
2026-05-25,508.19124038783013
2026-05-26,498.16115011701766
2026-06-01,505.5165496489468
2026-06-02,500.16716817118015
2026-06-03,496.1551320628552
2026-06-04,501.3039117352056
2026-06-05,500.835840855901
